"","YearDecimal","Latitude30value","Latitude30uncertainty","Latitude33value","Latitude33uncertainty","Latitude37value","Latitude37uncertainty","Latitude41value","Latitude41uncertainty","Latitude44value","Latitude44uncertainty","Latitude49value","Latitude49uncertainty","Latitude53value","Latitude53uncertainty","Latitude58value","Latitude58uncertainty","Latitude64value","Latitude64uncertainty","Latitude72value","Latitude72uncertainty","Latitude90value","Latitude90uncertainty"
"143",1981.958333,341.325,0.493,341.396,0.401,341.537,0.277,341.826,0.193,342.28,0.202,342.839,0.236,343.407,0.238,343.895,0.201,344.261,0.144,344.506,0.091,344.665,0.066
"144",1981.979167,341.564,0.425,341.657,0.346,341.831,0.246,342.154,0.197,342.636,0.233,343.215,0.278,343.795,0.283,344.291,0.242,344.664,0.176,344.918,0.114,345.083,0.083
"145",1982,341.871,0.379,341.944,0.306,342.115,0.223,342.447,0.21,342.938,0.271,343.518,0.327,344.089,0.331,344.57,0.287,344.93,0.217,345.176,0.158,345.34,0.137
"146",1982.020833,342.111,0.326,342.181,0.264,342.365,0.204,342.72,0.226,343.233,0.309,343.83,0.375,344.407,0.385,344.886,0.336,345.24,0.262,345.478,0.202,345.637,0.182
"147",1982.041667,342.376,0.288,342.434,0.235,342.62,0.194,342.984,0.24,343.51,0.338,344.116,0.412,344.696,0.423,345.173,0.373,345.519,0.294,345.75,0.232,345.901,0.214
"148",1982.0625,342.661,0.262,342.706,0.215,342.887,0.186,343.251,0.246,343.778,0.352,344.383,0.429,344.959,0.442,345.429,0.392,345.769,0.311,345.993,0.249,346.139,0.232
"149",1982.083333,342.955,0.241,342.995,0.199,343.172,0.179,343.53,0.245,344.047,0.351,344.639,0.428,345.202,0.442,345.661,0.392,345.992,0.314,346.211,0.255,346.354,0.239
"150",1982.104167,343.248,0.219,343.296,0.184,343.477,0.17,343.828,0.237,344.327,0.339,344.896,0.413,345.435,0.427,345.874,0.38,346.193,0.308,346.406,0.254,346.546,0.24
"151",1982.125,343.533,0.193,343.608,0.164,343.803,0.157,344.151,0.224,344.629,0.321,345.165,0.392,345.669,0.404,346.078,0.363,346.376,0.299,346.576,0.251,346.711,0.237
"152",1982.145833,343.815,0.161,343.934,0.14,344.157,0.142,344.507,0.211,344.962,0.303,345.457,0.369,345.914,0.382,346.28,0.346,346.544,0.29,346.722,0.248,346.843,0.234
"153",1982.166667,344.104,0.127,344.282,0.114,344.543,0.129,344.901,0.199,345.332,0.287,345.779,0.351,346.176,0.366,346.484,0.334,346.698,0.283,346.839,0.244,346.935,0.228
"154",1982.1875,344.405,0.097,344.651,0.089,344.958,0.117,345.326,0.192,345.732,0.279,346.125,0.343,346.452,0.359,346.687,0.33,346.837,0.28,346.926,0.239,346.985,0.22
"155",1982.208333,344.72,0.074,345.033,0.072,345.382,0.11,345.761,0.19,346.141,0.279,346.477,0.345,346.729,0.364,346.882,0.335,346.956,0.281,346.983,0.232,346.995,0.208
"156",1982.229167,345.03,0.061,345.399,0.062,345.782,0.109,346.165,0.194,346.519,0.288,346.802,0.36,346.982,0.381,347.056,0.35,347.054,0.288,347.016,0.228,346.976,0.194
"157",1982.25,345.306,0.057,345.708,0.057,346.108,0.11,346.489,0.204,346.82,0.307,347.06,0.385,347.182,0.409,347.191,0.374,347.125,0.303,347.031,0.231,346.946,0.188
"158",1982.270833,345.506,0.058,345.912,0.057,346.31,0.116,346.682,0.218,346.997,0.33,347.214,0.415,347.305,0.443,347.276,0.405,347.172,0.325,347.043,0.242,346.929,0.193
"159",1982.291667,345.592,0.059,345.972,0.057,346.349,0.122,346.709,0.235,347.022,0.356,347.241,0.447,347.334,0.476,347.306,0.435,347.198,0.348,347.063,0.26,346.942,0.21
"160",1982.3125,345.541,0.056,345.87,0.056,346.212,0.13,346.562,0.249,346.887,0.377,347.136,0.472,347.267,0.501,347.278,0.456,347.204,0.367,347.096,0.28,346.995,0.234
"161",1982.333333,345.355,0.052,345.617,0.055,345.918,0.135,346.26,0.255,346.608,0.383,346.909,0.478,347.108,0.505,347.191,0.459,347.185,0.373,347.134,0.294,347.076,0.258
"162",1982.354167,345.054,0.056,345.244,0.058,345.504,0.133,345.837,0.248,346.214,0.368,346.575,0.455,346.858,0.478,347.036,0.435,347.123,0.359,347.151,0.296,347.155,0.273
"163",1982.375,344.671,0.077,344.793,0.068,345.009,0.124,345.329,0.222,345.728,0.324,346.144,0.397,346.511,0.414,346.791,0.378,346.982,0.32,347.104,0.281,347.182,0.274
"164",1982.395833,344.236,0.097,344.291,0.077,344.458,0.107,344.751,0.176,345.151,0.25,345.602,0.301,346.039,0.311,346.415,0.288,346.712,0.259,346.932,0.25,347.09,0.259
"165",1982.416667,343.757,0.1,343.74,0.075,343.839,0.08,344.079,0.114,344.45,0.152,344.909,0.176,345.395,0.18,345.854,0.178,346.251,0.188,346.568,0.211,346.807,0.234
"166",1982.4375,343.222,0.07,343.111,0.052,343.112,0.047,343.264,0.05,343.572,0.05,344.007,0.051,344.519,0.068,345.047,0.105,345.535,0.146,345.943,0.181,346.259,0.206
"167",1982.458333,342.601,0.053,342.36,0.055,342.222,0.052,342.246,0.059,342.457,0.085,342.844,0.12,343.364,0.151,343.949,0.169,344.522,0.176,345.017,0.18,345.405,0.189
"168",1982.479167,341.86,0.151,341.447,0.136,341.126,0.113,340.984,0.123,341.07,0.176,341.391,0.236,341.907,0.274,342.541,0.275,343.192,0.246,343.77,0.209,344.226,0.191
"169",1982.5,340.978,0.284,340.355,0.245,339.818,0.188,339.483,0.181,339.426,0.247,339.668,0.326,340.172,0.371,340.847,0.364,341.569,0.313,342.221,0.25,342.737,0.213
"170",1982.520833,339.955,0.412,339.108,0.348,338.345,0.258,337.813,0.224,337.611,0.289,337.772,0.38,338.257,0.432,338.962,0.423,339.74,0.362,340.452,0.288,341.017,0.244
"171",1982.541667,338.832,0.504,337.779,0.423,336.81,0.309,336.099,0.249,335.763,0.307,335.843,0.402,336.298,0.46,337.011,0.453,337.82,0.394,338.569,0.321,339.164,0.28
"172",1982.5625,337.687,0.543,336.479,0.455,335.354,0.33,334.501,0.257,334.051,0.308,334.048,0.402,334.452,0.462,335.142,0.461,335.948,0.409,336.702,0.346,337.302,0.313
"173",1982.583333,336.619,0.521,335.333,0.438,334.123,0.318,333.182,0.25,332.642,0.298,332.555,0.39,332.883,0.45,333.511,0.452,334.269,0.41,334.99,0.359,335.565,0.335
"174",1982.604167,335.727,0.448,334.454,0.376,333.242,0.279,332.273,0.231,331.674,0.284,331.5,0.371,331.727,0.427,332.252,0.431,332.918,0.396,333.564,0.355,334.084,0.339
"175",1982.625,335.09,0.343,333.919,0.289,332.786,0.221,331.848,0.205,331.222,0.267,330.967,0.347,331.073,0.396,331.461,0.398,331.995,0.366,332.532,0.332,332.968,0.321
"176",1982.645833,334.762,0.232,333.766,0.194,332.778,0.161,331.924,0.179,331.304,0.247,330.978,0.318,330.956,0.356,331.187,0.352,331.562,0.32,331.961,0.291,332.292,0.284
"177",1982.666667,334.752,0.141,333.976,0.116,333.179,0.112,332.448,0.153,331.865,0.219,331.49,0.278,331.351,0.305,331.423,0.295,331.632,0.263,331.883,0.238,332.099,0.235
"178",1982.6875,335.026,0.088,334.483,0.071,333.893,0.082,333.311,0.125,332.796,0.179,332.404,0.223,332.176,0.239,332.11,0.224,332.164,0.197,332.273,0.179,332.378,0.181
"179",1982.708333,335.538,0.065,335.218,0.056,334.833,0.065,334.409,0.095,333.983,0.131,333.607,0.157,333.324,0.162,333.151,0.147,333.076,0.127,333.06,0.118,333.065,0.122
"180",1982.729167,336.23,0.06,336.11,0.052,335.914,0.054,335.643,0.066,335.32,0.08,334.984,0.089,334.679,0.086,334.435,0.074,334.262,0.063,334.149,0.06,334.074,0.064
"181",1982.75,337.043,0.068,337.096,0.053,337.064,0.047,336.931,0.047,336.706,0.046,336.421,0.041,336.116,0.034,335.833,0.03,335.595,0.031,335.415,0.035,335.286,0.038
"182",1982.770833,337.919,0.074,338.12,0.054,338.227,0.043,338.21,0.04,338.069,0.037,337.83,0.036,337.536,0.041,337.233,0.05,336.959,0.06,336.741,0.071,336.582,0.081
"183",1982.791667,338.801,0.064,339.133,0.046,339.358,0.04,339.435,0.039,339.358,0.038,339.153,0.039,338.868,0.049,338.557,0.068,338.268,0.091,338.034,0.113,337.865,0.132
"184",1982.8125,339.646,0.046,340.095,0.046,340.421,0.047,340.573,0.047,340.54,0.041,340.353,0.036,340.071,0.047,339.757,0.077,339.465,0.114,339.231,0.149,339.067,0.177
"185",1982.833333,340.418,0.077,340.969,0.081,341.383,0.074,341.595,0.066,341.593,0.061,341.415,0.06,341.132,0.066,340.816,0.093,340.527,0.134,340.302,0.176,340.15,0.209
"186",1982.854167,341.092,0.144,341.727,0.136,342.214,0.11,342.477,0.09,342.503,0.089,342.335,0.095,342.053,0.098,341.741,0.114,341.46,0.148,341.247,0.189,341.109,0.224
"187",1982.875,341.654,0.208,342.349,0.186,342.893,0.142,343.205,0.108,343.265,0.106,343.119,0.115,342.853,0.118,342.554,0.124,342.287,0.151,342.087,0.187,341.963,0.221
"188",1982.895833,342.097,0.249,342.822,0.216,343.408,0.16,343.767,0.111,343.876,0.098,343.775,0.105,343.548,0.107,343.281,0.113,343.036,0.136,342.853,0.17,342.74,0.199
"189",1982.916667,342.444,0.256,343.172,0.22,343.781,0.16,344.187,0.101,344.358,0.068,344.327,0.064,344.163,0.068,343.944,0.081,343.732,0.107,343.569,0.137,343.466,0.161
"190",1982.9375,342.727,0.227,343.436,0.196,344.053,0.142,344.501,0.085,344.743,0.045,344.795,0.038,344.71,0.053,344.554,0.07,344.384,0.087,344.244,0.101,344.153,0.112
"191",1982.958333,342.984,0.167,343.66,0.148,344.272,0.113,344.751,0.086,345.059,0.088,345.197,0.11,345.196,0.126,345.107,0.125,344.984,0.109,344.87,0.089,344.793,0.074
"192",1982.979167,343.248,0.097,343.887,0.09,344.482,0.085,344.975,0.106,345.332,0.15,345.539,0.191,345.611,0.21,345.584,0.196,345.506,0.161,345.422,0.118,345.361,0.088
"193",1983,343.525,0.056,344.136,0.05,344.708,0.074,345.198,0.131,345.577,0.198,345.826,0.253,345.949,0.273,345.972,0.254,345.941,0.209,345.894,0.162,345.86,0.138
"194",1983.020833,343.847,0.09,344.429,0.065,344.967,0.081,345.432,0.146,345.8,0.224,346.056,0.287,346.198,0.309,346.25,0.289,346.249,0.245,346.23,0.204,346.219,0.188
"195",1983.041667,344.187,0.133,344.741,0.095,345.237,0.09,345.657,0.148,345.988,0.227,346.221,0.289,346.358,0.314,346.42,0.298,346.441,0.262,346.448,0.234,346.459,0.229
"196",1983.0625,344.515,0.156,345.035,0.114,345.48,0.092,345.842,0.137,346.119,0.209,346.312,0.267,346.43,0.292,346.495,0.284,346.534,0.263,346.566,0.252,346.599,0.256
"197",1983.083333,344.799,0.16,345.268,0.117,345.652,0.089,345.95,0.118,346.171,0.177,346.324,0.227,346.426,0.252,346.499,0.254,346.562,0.252,346.622,0.257,346.68,0.269
"198",1983.104167,345.009,0.151,345.407,0.111,345.719,0.081,345.956,0.096,346.131,0.14,346.263,0.18,346.37,0.204,346.467,0.217,346.567,0.232,346.664,0.25,346.752,0.266
"199",1983.125,345.13,0.136,345.438,0.104,345.673,0.074,345.857,0.076,346.01,0.105,346.15,0.134,346.29,0.156,346.438,0.178,346.591,0.205,346.736,0.231,346.86,0.249
"200",1983.145833,345.173,0.123,345.377,0.098,345.536,0.071,345.682,0.063,345.839,0.076,346.019,0.095,346.224,0.114,346.445,0.141,346.667,0.173,346.867,0.202,347.031,0.219
"201",1983.166667,345.171,0.114,345.275,0.096,345.367,0.071,345.492,0.055,345.674,0.055,345.917,0.064,346.204,0.08,346.511,0.107,346.806,0.139,347.061,0.164,347.262,0.18
"202",1983.1875,345.165,0.112,345.187,0.097,345.231,0.074,345.352,0.054,345.573,0.044,345.884,0.045,346.255,0.056,346.64,0.078,346.998,0.103,347.296,0.123,347.525,0.134
"203",1983.208333,345.196,0.11,345.165,0.098,345.185,0.077,345.315,0.055,345.575,0.04,345.945,0.037,346.378,0.042,346.818,0.056,347.214,0.071,347.535,0.082,347.776,0.09
"204",1983.229167,345.291,0.109,345.241,0.098,345.259,0.077,345.404,0.056,345.693,0.041,346.098,0.034,346.56,0.034,347.018,0.04,347.418,0.046,347.735,0.051,347.968,0.055
"205",1983.25,345.458,0.105,345.416,0.095,345.446,0.076,345.606,0.057,345.906,0.047,346.314,0.042,346.768,0.034,347.206,0.029,347.58,0.029,347.868,0.031,348.077,0.036
"206",1983.270833,345.677,0.103,345.659,0.093,345.707,0.076,345.873,0.063,346.165,0.064,346.55,0.065,346.967,0.057,347.358,0.042,347.683,0.029,347.928,0.026,348.102,0.032
"207",1983.291667,345.911,0.11,345.918,0.097,345.978,0.081,346.14,0.08,346.409,0.094,346.755,0.105,347.121,0.099,347.456,0.081,347.728,0.059,347.928,0.048,348.067,0.051
"208",1983.3125,346.117,0.135,346.134,0.114,346.191,0.096,346.336,0.105,346.576,0.132,346.882,0.152,347.203,0.151,347.493,0.131,347.725,0.105,347.895,0.091,348.011,0.092
"209",1983.333333,346.256,0.177,346.258,0.144,346.291,0.12,346.406,0.133,346.617,0.17,346.896,0.199,347.194,0.201,347.467,0.181,347.689,0.156,347.853,0.144,347.967,0.145
"210",1983.354167,346.303,0.232,346.261,0.187,346.248,0.15,346.324,0.157,346.51,0.199,346.78,0.234,347.084,0.24,347.375,0.223,347.622,0.204,347.811,0.199,347.945,0.204
"211",1983.375,346.247,0.293,346.136,0.238,346.057,0.181,346.086,0.172,346.249,0.21,346.526,0.247,346.862,0.256,347.202,0.246,347.505,0.24,347.747,0.247,347.923,0.257
"212",1983.395833,346.099,0.354,345.904,0.289,345.748,0.211,345.718,0.174,345.854,0.198,346.137,0.231,346.512,0.242,346.916,0.244,347.293,0.259,347.605,0.281,347.837,0.297
"213",1983.416667,345.874,0.404,345.594,0.331,345.355,0.233,345.254,0.162,345.343,0.156,345.613,0.177,346.012,0.196,346.47,0.222,346.919,0.263,347.303,0.3,347.595,0.321
"214",1983.4375,345.584,0.433,345.228,0.355,344.903,0.244,344.713,0.142,344.723,0.091,344.94,0.1,345.324,0.141,345.808,0.2,346.309,0.263,346.753,0.309,347.1,0.33
"215",1983.458333,345.234,0.437,344.816,0.358,344.402,0.243,344.099,0.136,343.985,0.081,344.091,0.11,344.404,0.168,344.865,0.229,345.385,0.283,345.87,0.317,346.259,0.331
"216",1983.479167,344.815,0.416,344.351,0.34,343.849,0.238,343.409,0.172,343.125,0.193,343.061,0.255,343.242,0.304,343.628,0.329,344.127,0.335,344.624,0.331,345.038,0.325
"217",1983.5,344.312,0.379,343.818,0.309,343.23,0.236,342.637,0.242,342.146,0.335,341.864,0.429,341.86,0.477,342.124,0.467,342.563,0.416,343.044,0.356,343.462,0.318
"218",1983.520833,343.717,0.341,343.207,0.28,342.537,0.244,341.783,0.326,341.068,0.475,340.54,0.602,340.317,0.652,340.424,0.611,340.771,0.505,341.21,0.386,341.612,0.31
"219",1983.541667,343.028,0.319,342.512,0.262,341.771,0.263,340.866,0.401,339.934,0.594,339.162,0.748,338.713,0.799,338.646,0.732,338.878,0.582,339.252,0.413,339.617,0.298
"220",1983.5625,342.263,0.321,341.747,0.264,340.952,0.284,339.926,0.454,338.814,0.672,337.831,0.842,337.178,0.892,336.939,0.807,337.044,0.627,337.332,0.423,337.641,0.279
"221",1983.583333,341.457,0.348,340.946,0.283,340.121,0.3,339.021,0.471,337.793,0.694,336.664,0.864,335.853,0.909,335.463,0.815,335.437,0.624,335.621,0.407,335.852,0.251
"222",1983.604167,340.659,0.394,340.158,0.318,339.335,0.304,338.223,0.446,336.962,0.648,335.772,0.801,334.869,0.839,334.36,0.746,334.207,0.564,334.273,0.36,334.407,0.214
"223",1983.625,339.931,0.448,339.446,0.357,338.662,0.299,337.607,0.379,336.405,0.534,335.247,0.655,334.325,0.68,333.738,0.6,333.467,0.449,333.404,0.284,333.424,0.173
"224",1983.645833,339.33,0.494,338.872,0.39,338.163,0.285,337.232,0.281,336.175,0.365,335.139,0.439,334.27,0.45,333.65,0.392,333.277,0.294,333.086,0.198,332.986,0.149
"225",1983.666667,338.905,0.517,338.485,0.404,337.886,0.268,337.133,0.172,336.292,0.16,335.45,0.182,334.693,0.182,334.08,0.163,333.626,0.146,333.312,0.144,333.091,0.149
"226",1983.6875,338.684,0.508,338.319,0.393,337.857,0.25,337.321,0.126,336.741,0.081,336.14,0.118,335.538,0.154,334.965,0.174,334.456,0.182,334.035,0.18,333.705,0.174
"227",1983.708333,338.674,0.465,338.385,0.357,338.08,0.236,337.779,0.197,337.475,0.274,337.13,0.363,336.705,0.407,336.2,0.392,335.664,0.333,335.166,0.257,334.75,0.197
"228",1983.729167,338.868,0.395,338.678,0.303,338.537,0.226,338.462,0.287,338.415,0.436,338.309,0.565,338.056,0.617,337.634,0.575,337.102,0.462,336.563,0.323,336.096,0.211
"229",1983.75,339.233,0.305,339.164,0.234,339.189,0.217,339.316,0.354,339.486,0.546,339.578,0.7,339.475,0.755,339.139,0.693,338.638,0.543,338.096,0.359,337.615,0.209
"230",1983.770833,339.726,0.209,339.796,0.161,339.98,0.207,340.276,0.388,340.609,0.6,340.846,0.764,340.858,0.818,340.604,0.744,340.155,0.573,339.645,0.367,339.185,0.195
"231",1983.791667,340.292,0.122,340.511,0.097,340.841,0.197,341.267,0.392,341.708,0.604,342.035,0.764,342.124,0.814,341.942,0.735,341.56,0.562,341.108,0.353,340.698,0.181
"232",1983.8125,340.879,0.078,341.244,0.063,341.699,0.187,342.215,0.372,342.715,0.569,343.084,0.716,343.219,0.76,343.097,0.684,342.789,0.522,342.414,0.33,342.074,0.178
"233",1983.833333,341.442,0.105,341.934,0.08,342.486,0.178,343.057,0.338,343.576,0.509,343.952,0.637,344.11,0.675,344.039,0.609,343.809,0.467,343.522,0.304,343.263,0.187
"234",1983.854167,341.948,0.147,342.533,0.107,343.146,0.169,343.74,0.295,344.252,0.435,344.618,0.542,344.787,0.574,344.767,0.52,344.618,0.406,344.422,0.28,344.249,0.195
"235",1983.875,342.387,0.17,343.022,0.121,343.658,0.156,344.244,0.248,344.734,0.358,345.083,0.442,345.267,0.468,345.299,0.427,345.233,0.342,345.132,0.253,345.045,0.198
"236",1983.895833,342.78,0.172,343.42,0.119,344.038,0.137,344.593,0.2,345.049,0.278,345.383,0.339,345.586,0.359,345.678,0.332,345.698,0.277,345.689,0.223,345.685,0.193
"237",1983.916667,343.157,0.153,343.761,0.098,344.329,0.109,344.831,0.151,345.247,0.201,345.569,0.24,345.799,0.254,345.955,0.24,346.064,0.214,346.146,0.195,346.221,0.189
"238",1983.9375,343.553,0.125,344.092,0.071,344.587,0.08,345.022,0.106,345.393,0.131,345.706,0.148,345.968,0.158,346.192,0.159,346.386,0.166,346.555,0.178,346.701,0.194
"239",1983.958333,343.992,0.123,344.455,0.073,344.867,0.066,345.23,0.073,345.558,0.078,345.864,0.079,346.159,0.087,346.445,0.109,346.716,0.144,346.96,0.179,347.167,0.209
"240",1983.979167,344.479,0.166,344.873,0.119,345.208,0.084,345.507,0.063,345.797,0.051,346.098,0.049,346.418,0.064,346.754,0.101,347.086,0.147,347.386,0.191,347.639,0.226
"241",1984,344.974,0.225,345.328,0.171,345.618,0.113,345.878,0.068,346.146,0.045,346.444,0.046,346.783,0.066,347.149,0.106,347.517,0.155,347.849,0.202,348.125,0.241
"242",1984.020833,345.496,0.266,345.827,0.204,346.093,0.132,346.335,0.072,346.592,0.042,346.888,0.045,347.229,0.07,347.602,0.113,347.975,0.165,348.313,0.216,348.591,0.256
"243",1984.041667,345.976,0.27,346.318,0.207,346.595,0.134,346.849,0.076,347.113,0.059,347.408,0.072,347.738,0.094,348.092,0.132,348.443,0.183,348.759,0.233,349.019,0.272
"244",1984.0625,346.382,0.234,346.762,0.18,347.082,0.119,347.372,0.088,347.657,0.103,347.951,0.127,348.259,0.146,348.574,0.172,348.881,0.211,349.155,0.255,349.381,0.29
"245",1984.083333,346.697,0.167,347.13,0.128,347.51,0.095,347.85,0.106,348.162,0.148,348.455,0.185,348.733,0.206,349,0.22,349.251,0.244,349.474,0.277,349.659,0.306
"246",1984.104167,346.916,0.093,347.398,0.072,347.836,0.079,348.224,0.125,348.562,0.182,348.853,0.227,349.103,0.25,349.324,0.256,349.524,0.268,349.699,0.289,349.845,0.312
"247",1984.125,347.051,0.051,347.563,0.049,348.037,0.078,348.456,0.132,348.811,0.192,349.1,0.24,349.331,0.263,349.521,0.266,349.685,0.27,349.827,0.283,349.946,0.301
"248",1984.145833,347.124,0.065,347.629,0.061,348.104,0.08,348.528,0.124,348.887,0.177,349.177,0.221,349.406,0.241,349.589,0.243,349.743,0.244,349.873,0.255,349.983,0.269
"249",1984.166667,347.16,0.066,347.614,0.059,348.047,0.07,348.445,0.102,348.797,0.142,349.096,0.176,349.344,0.191,349.549,0.192,349.721,0.196,349.863,0.205,349.979,0.217
"250",1984.1875,347.181,0.046,347.54,0.041,347.892,0.05,348.239,0.074,348.577,0.101,348.896,0.121,349.186,0.128,349.439,0.128,349.653,0.132,349.825,0.14,349.959,0.151
"251",1984.208333,347.103,0.097,347.387,0.073,347.671,0.057,347.975,0.06,348.307,0.073,348.656,0.082,348.998,0.081,349.309,0.074,349.573,0.071,349.783,0.074,349.943,0.082
"252",1984.229167,347.144,0.154,347.294,0.124,347.468,0.089,347.713,0.066,348.042,0.066,348.432,0.068,348.839,0.062,349.215,0.047,349.526,0.033,349.764,0.025,349.939,0.03
"253",1984.25,347.219,0.209,347.25,0.171,347.333,0.122,347.533,0.088,347.868,0.084,348.301,0.089,348.763,0.083,349.185,0.066,349.526,0.047,349.775,0.032,349.949,0.028
"254",1984.270833,347.344,0.237,347.293,0.196,347.318,0.143,347.496,0.115,347.841,0.127,348.304,0.143,348.796,0.139,349.235,0.113,349.576,0.079,349.814,0.048,349.971,0.032
"255",1984.291667,347.524,0.229,347.44,0.191,347.448,0.148,347.624,0.147,347.978,0.187,348.447,0.22,348.933,0.22,349.352,0.182,349.664,0.125,349.87,0.067,349.999,0.028
"256",1984.3125,347.747,0.187,347.677,0.158,347.704,0.14,347.892,0.18,348.242,0.251,348.687,0.303,349.131,0.306,349.499,0.261,349.76,0.187,349.924,0.117,350.021,0.085
"257",1984.333333,347.979,0.129,347.954,0.112,348.019,0.129,348.218,0.207,348.546,0.301,348.939,0.366,349.315,0.376,349.615,0.33,349.823,0.255,349.952,0.194,350.026,0.177
"258",1984.354167,348.158,0.079,348.181,0.074,348.275,0.122,348.47,0.218,348.755,0.321,349.079,0.394,349.381,0.411,349.624,0.373,349.8,0.315,349.917,0.28,349.992,0.281
"259",1984.375,348.217,0.062,348.257,0.064,348.348,0.116,348.508,0.206,348.73,0.302,348.983,0.372,349.229,0.395,349.446,0.378,349.63,0.356,349.776,0.357,349.884,0.375
"260",1984.395833,348.097,0.059,348.1,0.061,348.137,0.099,348.225,0.167,348.369,0.241,348.558,0.298,348.78,0.328,349.019,0.344,349.262,0.372,349.481,0.411,349.657,0.445
"261",1984.416667,347.764,0.055,347.668,0.058,347.592,0.074,347.568,0.106,347.62,0.143,347.76,0.182,347.992,0.228,348.299,0.293,348.646,0.371,348.977,0.437,349.249,0.478
"262",1984.4375,347.217,0.101,346.968,0.092,346.731,0.074,346.563,0.056,346.513,0.051,346.614,0.093,346.878,0.175,347.281,0.273,347.755,0.367,348.213,0.436,348.591,0.475
"263",1984.458333,346.486,0.195,346.054,0.167,345.634,0.124,345.309,0.099,345.153,0.122,345.219,0.178,345.518,0.245,346.011,0.315,346.601,0.375,347.173,0.418,347.641,0.443
"264",1984.479167,345.632,0.312,345.023,0.262,344.423,0.193,343.945,0.165,343.685,0.212,343.704,0.284,344.015,0.342,344.559,0.375,345.219,0.387,345.858,0.39,346.38,0.395
